ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,SEVERITY_CODE,BLEACHING_SEVERITY
595,Asia,South Asia,Maldives,"Maduvvari, Mulakatholu Atoll",5.0167,72.9167,3,HIGH
155,Asia,South Asia,Maldives,Maldives,4.1697,72.8265,3,HIGH
2049,Asia,South Asia,Maldives,Maldives,3.5,73,3,HIGH
2060,Asia,South Asia,Maldives,Male Atoll ( Kaafu ),4.486666667,73.47166667,3,HIGH
116,Asia,South Asia,Maldives,North Male,4.42,73.5,3,HIGH
591,Asia,South Asia,Maldives,North Nilandhe,3.2333,72.9333,3,HIGH
119,Asia,South Asia,Maldives,Rasdhoo Atoll,4.2695,73.0096,3,HIGH
70,Asia,South Asia,Maldives,South  Male Atoll,3.9834,73.4262,3,HIGH
117,Asia,South Asia,Maldives,South Male,3.8171,73.4243,3,HIGH
378,Asia,South Asia,Maldives,South Male Atoll,4.1197,73.4742,3,HIGH
594,Asia,South Asia,Maldives,"Thuvaru, Mulakatholu Atoll",3,73.5,3,HIGH
366,Asia,South Asia,Maldives,Vilm01,3.63,72.17,3,HIGH
371,Asia,South Asia,Maldives,Vilm02,3.63,72.18,3,HIGH
367,Asia,South Asia,Maldives,Vilm03,3.63,72.2,3,HIGH
368,Asia,South Asia,Maldives,Vilm04,3.63,72.22,3,HIGH
369,Asia,South Asia,Maldives,Vilm05,3.63,72.23,3,HIGH
1812,Asia,South Asia,Sri Lanka,Bar Reef,8.516666667,79.78333333,3,HIGH
689,Asia,South Asia,Sri Lanka,Bar Reef Marine Sanctuary,8.43,79.7008,3,HIGH
384,Asia,South Asia,Sri Lanka,Buona-vista Reef,6.0357,80.1898,3,HIGH
2092,Asia,South Asia,Sri Lanka,Hikkaduwa,6.116666667,80.06666667,3,HIGH
185,Asia,South Asia,Sri Lanka,"Hikkaduwa, Sri Lanka",6.1744,80.0661,3,HIGH
2099,Asia,South Asia,Sri Lanka,Kalmunai,7.455,81.885,3,HIGH
399,Asia,South Asia,Sri Lanka,off Colombo,6.9996,79.7948,3,HIGH
795,Asia,South Asia,Sri Lanka,Rumassala,6.0167,80.25,3,HIGH
1816,Asia,South Asia,Sri Lanka,Sri Lanka,8,81,3,HIGH
53,Asia,South Asia,Sri Lanka,SW Coast of Sri Lanka,6.131,80.0725,3,HIGH
2093,Asia,South Asia,Sri Lanka,Unawatuna,6.033333333,80.18333333,3,HIGH
2063,Asia,South Asia,Sri Lanka,Weligama,5.85,80.56666667,3,HIGH
794,Asia,South Asia,Sri Lanka,Weligama,5.9667,80.4167,3,HIGH
799,Asia,Southeast Asia,Cambodia,Koh Damlung,10.8,103.2,3,HIGH
797,Asia,Southeast Asia,Cambodia,Koh Rong ,10.6833,103.2833,3,HIGH
6878,Asia,Southeast Asia,Cambodia,Koh Rong and Koh Rong Samloem,10,103,3,HIGH
6974,Asia,Southeast Asia,Cambodia,"Koh Rong Saloem, Sihanoukville",10.62,103.29,3,HIGH
796,Asia,Southeast Asia,Cambodia,Koh Rong Samlem,10.6333,103.5,3,HIGH
6975,Asia,Southeast Asia,Cambodia,"Koh Rong, Sihanoukville",10.78,103.24,3,HIGH
798,Asia,Southeast Asia,Cambodia,Koh Tang,10.2667,103.1167,3,HIGH
800,Asia,Southeast Asia,Cambodia,Koh Thas,10.9,103.1,3,HIGH
50,Asia,Southeast Asia,Cambodia,"Sihanoukville, Cambodia",10.6245,103.4935,3,HIGH
6792,Asia,Southeast Asia,Indonesia,Badi Island,-4.96,119.28,3,HIGH
51,Asia,Southeast Asia,Indonesia,Bali,-8.1036,115.0568,3,HIGH
2081,Asia,Southeast Asia,Indonesia,Bali Barat,-8.1,114.9,3,HIGH
27,Asia,Southeast Asia,Indonesia,"Barat National Park, Bali",-8.1979,114.4281,3,HIGH
502,Asia,Southeast Asia,Indonesia,"Bunaken, N Sulawesi",1.6333,124.7667,3,HIGH
381,Asia,Southeast Asia,Indonesia,East Kalimantan,-1.0912,117.1308,3,HIGH
1828,Asia,Southeast Asia,Indonesia,Gili Islands,-8.383333333,116.05,3,HIGH
67,Asia,Southeast Asia,Indonesia,"Gili Islands, Lombok Strait",-8.3295,116.0603,3,HIGH
43,Asia,Southeast Asia,Indonesia,Lombok Island,-8.2601,116.6871,3,HIGH
6756,Asia,Southeast Asia,Indonesia,"Lovina, Bali",-8.151722,115.02525,3,HIGH
2065,Asia,Southeast Asia,Indonesia,Seribu Islands,-5.516666667,106.4833333,3,HIGH
6753,Asia,Southeast Asia,Indonesia,"Tejakula-Penuktukan, Bali",-8.117677,115.34752,3,HIGH
2083,Asia,Southeast Asia,Indonesia,Tulamben,-8.3,115.6166667,3,HIGH
46,Asia,Southeast Asia,Indonesia,"Tulamben, Bali",-8.2727,115.6128,3,HIGH
56,Asia,Southeast Asia,Indonesia,"W. of Lombok, Bali",-8.7243,115.9421,3,HIGH
6897,Asia,Southeast Asia,Malaysia,Miri sarawak,4.27,113.81,3,HIGH
6906,Asia,Southeast Asia,Malaysia,Miri Sarawak,4.27,113.82,3,HIGH
6907,Asia,Southeast Asia,Malaysia,"Miri, Sarawak",4.27,113.82,3,HIGH
6909,Asia,Southeast Asia,Malaysia,"Miri, Sarawak",4.27,113.82,3,HIGH
6910,Asia,Southeast Asia,Malaysia,"Miri, Sarawak",4.29,113.83,3,HIGH
6884,Asia,Southeast Asia,Malaysia,"Miri, Sarawak",4.27,113.81,3,HIGH
6885,Asia,Southeast Asia,Malaysia,"Miri, Sarawak",4.27,113.81,3,HIGH
11,Asia,Southeast Asia,Malaysia,Pulau Payar,6.05,100.04,3,HIGH
12,Asia,Southeast Asia,Malaysia,Pulau Payar,6.05,100.04,3,HIGH
13,Asia,Southeast Asia,Malaysia,Pulau Payar,6.05,100.04,3,HIGH
2568,Asia,Southeast Asia,Malaysia,Pulau Payar Marine Park,6.05,100.04,3,HIGH
6769,Asia,Southeast Asia,Malaysia,Santak Reef,4.4028667,113.745333,3,HIGH
124,Asia,Southeast Asia,Malaysia,"Spratly Islands, Malaysia",8.6366,111.924,3,HIGH
363,Asia,Southeast Asia,Malaysia,Terumbu Kili,5.73,103,3,HIGH
6770,Asia,Southeast Asia,Malaysia,Tukau Reef,4.40367,113.742,3,HIGH
2,Asia,Southeast Asia,Philippines,,13.302,121.533,3,HIGH
3,Asia,Southeast Asia,Philippines,,12.312,122.196,3,HIGH
4,Asia,Southeast Asia,Philippines,,12.15,122.211,3,HIGH
5,Asia,Southeast Asia,Philippines,,12.367,122.196,3,HIGH
6,Asia,Southeast Asia,Philippines,,9.76,123.74,3,HIGH
2201,Asia,Southeast Asia,Philippines,,9.558,122.586,3,HIGH
2547,Asia,Southeast Asia,Philippines,Apo Island Marine Reserve,9.08,123.2667,3,HIGH
370,Asia,Southeast Asia,Philippines,Apo Island Marine Reserve,9.07,123.27,3,HIGH
2217,Asia,Southeast Asia,Philippines,Bolinao,16.41666667,119.95,3,HIGH
83,Asia,Southeast Asia,Philippines,Bolinao (northwest),16.31,119.77,3,HIGH
2666,Asia,Southeast Asia,Philippines,"Bolinao, Pangasinan",16.37,119.87,3,HIGH
7118,Asia,Southeast Asia,Philippines,"Cordova, Cebu",10.21,123.98,3,HIGH
377,Asia,Southeast Asia,Philippines,"Coron Island, North Palawan",11.9049,120.2632,3,HIGH
145,Asia,Southeast Asia,Philippines,Danao Bay,11.1805,123.1675,3,HIGH
73,Asia,Southeast Asia,Philippines,"El Nido, North Palawan",11.1847,119.3872,3,HIGH
3985,Asia,Southeast Asia,Philippines,"Hilarys Reef and Convention Reef, Danjugan Island, Negros Occidental",9.87,122.37,3,HIGH
113,Asia,Southeast Asia,Philippines,"Honda Bay, Palawan",9.8664,118.78,3,HIGH
2667,Asia,Southeast Asia,Philippines,Kalayaan Island Groups,11,114,3,HIGH
121,Asia,Southeast Asia,Philippines,Marinduque Island,13.2421,121.9158,3,HIGH
89,Asia,Southeast Asia,Philippines,"Negros Island, Philipines",9.3272,122.747,3,HIGH
2668,Asia,Southeast Asia,Philippines,North Palawan Shelf,10.4,119.17,3,HIGH
2022,Asia,Southeast Asia,Philippines,Palawan,9.883333333,118.7833333,3,HIGH
85,Asia,Southeast Asia,Philippines,Palawan area,9.0889,118.2272,3,HIGH
361,Asia,Southeast Asia,Philippines,Palph01,10.47,119.17,3,HIGH
2121,Asia,Southeast Asia,Philippines,Philippines,12.05,122.9,3,HIGH
4064,Asia,Southeast Asia,Philippines,Polillo Islands,14.861,122.223,3,HIGH
114,Asia,Southeast Asia,Philippines,"Port Barton, Palawan",10.484,119.2463,3,HIGH
2138,Asia,Southeast Asia,Philippines,Puerto Galera,13.53333333,120.9333333,3,HIGH
84,Asia,Southeast Asia,Philippines,Puerto Galera (central Ph,13.54,120.76,3,HIGH
7117,Asia,Southeast Asia,Philippines,"Sta. Fe , Cebu",11.15,123.8,3,HIGH
2669,Asia,Southeast Asia,Philippines,"Tubbataha Reefs, Sulu Sea.",8.72,119.8,3,HIGH
2043,Asia,Southeast Asia,Singapore,Singapore,1.283333333,103.8666667,3,HIGH
125,Asia,Southeast Asia,Singapore,Singapore,1.2361,103.82,3,HIGH
2074,Asia,Southeast Asia,Thailand,Andaman Reefs,8,98.5,3,HIGH
192,Asia,Southeast Asia,Thailand,Chon Buri/Sichang,13.3644,100.9823,3,HIGH
7207,Asia,Southeast Asia,Thailand,Hin Klang,7.73,98.74,3,HIGH
2670,Asia,Southeast Asia,Thailand,Ko Phuket,8.104,98.302,3,HIGH
7127,Asia,Southeast Asia,Thailand,"Koh Chang, Trat",11.81,102.38,3,HIGH
364,Asia,Southeast Asia,Thailand,Koh Raya Yai,7.6,98.38,3,HIGH
274,Asia,Southeast Asia,Thailand,"Mun Islands, Rayong",12.6363,100.848,3,HIGH
2541,Asia,Southeast Asia,Thailand,Phuket,8,98.33,3,HIGH
2542,Asia,Southeast Asia,Thailand,Phuket,8,98.33,3,HIGH
2543,Asia,Southeast Asia,Thailand,Phuket,8,98.33,3,HIGH
2076,Asia,Southeast Asia,Thailand,Phuket Island,8.104166667,98.30283333,3,HIGH
2077,Asia,Southeast Asia,Thailand,Phuket Island,8.104166667,98.30283333,3,HIGH
2073,Asia,Southeast Asia,Thailand,Phuket Reefs,8,98.33333333,3,HIGH
806,Asia,Southeast Asia,Thailand,Sattahip,12.65,100.9,3,HIGH
2672,Asia,Southeast Asia,Thailand,Similan Island,8.661,97.652,3,HIGH
2671,Asia,Southeast Asia,Thailand,Surin Islands,9.41,97.896,3,HIGH
150,Asia,Southeast Asia,Vietnam,Con Dao,8.711,106.6497,3,HIGH
1838,Asia,Southeast Asia,Vietnam,Con Dao,10.53333333,108.95,3,HIGH
149,Asia,Southeast Asia,Vietnam,Nha Trang,12.2594,109.2098,3,HIGH
2103,Asia,Southeast Asia,Vietnam,Nha Trang,13.5,109.3333333,3,HIGH
2141,Asia,Southeast Asia,Vietnam,Vietnam,14,109.5,3,HIGH
24,Australia,Australia and Papua New Guinea,Australia,Bundaberg,-24.8362,152.4829,3,HIGH
450,Australia,Australia and Papua New Guinea,Australia,Cocos Island,-12.2134,96.8636,3,HIGH
766,Australia,Australia and Papua New Guinea,Australia,Dampier Archipelago,-20.6333,116.65,3,HIGH
3904,Australia,Australia and Papua New Guinea,Australia,Garig Gunak Barlu National Park,-11.22,132.23,3,HIGH
3906,Australia,Australia and Papua New Guinea,Australia,Garig Gunak Barlu National Park,-11.22,132.23,3,HIGH
4345,Australia,Australia and Papua New Guinea,Australia,"Halfway Island, Far Southern Great Barrier Reef",-23.22,150.96,3,HIGH
4346,Australia,Australia and Papua New Guinea,Australia,"Halfway Island, Far Southern Great Barrier Reef",-23.22,150.96,3,HIGH
